Team,Metric,Count,Median,Mean,Std_Dev
Chelsea,Medium_Pass_Pct,26,90.7,88.57692307692308,7.246478189703336
Chelsea,Long_Pass_Pct,26,56.8,56.54230769230771,18.135582109806634
Chelsea,Key_Passes,26,6.5,17.53846153846154,23.07766152664653
Chelsea,Passes_Into_Final_Third,26,29.0,57.15384615384615,62.35170715077001
Chelsea,Passes_Into_Penalty_Area,26,4.0,13.307692307692308,17.95498645116555
Chelsea,Crosses_Into_Penalty_Area,26,0.0,2.8076923076923075,5.656990229931324
Chelsea,SCA,26,16.5,40.76923076923077,50.199846766545164
Chelsea,SCA90,26,1.6400000000000001,2.1946153846153846,1.5441275355856607
Chelsea,GCA,26,3.0,4.1923076923076925,4.707604322958596
Chelsea,GCA90,26,0.235,0.2330769230769231,0.20610228976446102
Chelsea,Tackles,26,12.5,22.576923076923077,26.315277808790967
Chelsea,Tackles_Won,26,8.5,14.23076923076923,16.733936039814882
Chelsea,Challenges,26,11.5,20.576923076923077,24.05522492419986
Chelsea,Challenges_Lost,26,5.5,10.115384615384615,12.643818799957307
Chelsea,Blocks,26,9.0,13.692307692307692,15.162504359819271
Chelsea,Blocked_Shots,26,1.5,3.9615384615384617,5.936199250232555
Chelsea,Blocked_Passes,26,5.5,9.73076923076923,11.297991652706042
Chelsea,Interceptions,26,8.0,10.461538461538462,11.734498776618521
Chelsea,Touches,26,853.5,968.6153846153846,825.9112338222833
Chelsea,Touches_Def_Pen,26,22.5,92.65384615384616,199.05977841998967
Chelsea,Touches_Def_3rd,26,127.5,290.7692307692308,362.7378455791243
Chelsea,Touches_Mid_3rd,26,293.0,437.03846153846155,442.66045504600754
Chelsea,Touches_Att_3rd,26,98.0,249.23076923076923,281.07227649731766
Chelsea,Touches_Att_Pen,26,13.0,42.73076923076923,54.74344358354355
Chelsea,Take_Ons_Attempted,26,15.0,30.076923076923077,36.87917903307836
Chelsea,Take_Ons_Success_Pct,24,45.2,45.10833333333333,18.505367415655538
Chelsea,Take_Ons_Tackled_Pct,24,40.95,41.079166666666666,21.251025124463517
Chelsea,Carries,26,456.0,556.9615384615385,449.8508624661494
Chelsea,Progressive_Carries_Distance,26,1069.0,1591.576923076923,1306.1903436506311
Chelsea,Carries_Into_Final_Third,26,10.5,18.923076923076923,21.243207059054107
Chelsea,Carries_Into_Penalty_Area,26,1.0,12.192307692307692,22.926001362242356
Chelsea,Miscontrols,26,6.5,17.846153846153847,21.60498517970759
Chelsea,Dispossessed,26,7.0,11.384615384615385,12.630366338557002
Chelsea,Passes_Received,26,590.5,687.2307692307693,574.4965314215436
Chelsea,Fouls_Committed,26,8.5,16.76923076923077,17.822026130174294
Chelsea,Fouls_Drawn,26,11.0,17.076923076923077,18.207521691703295
Chelsea,Offsides,26,1.0,2.5,4.666904755831214
Chelsea,Crosses,26,3.0,25.5,44.04111715204327
Chelsea,Ball_Recoveries,26,42.0,60.5,56.46963785964986
Chelsea,Aerials_Won,26,11.0,15.423076923076923,17.891166707452204
Chelsea,Aerials_Lost,26,10.0,14.961538461538462,15.583275058166098
Chelsea,Aerials_Won_Pct,25,42.1,46.488,24.718537578101177
Crystal Palace,Age,22,26.0,25.681818181818183,3.386054926513739
Crystal Palace,Matches_Played,22,31.0,25.136363636363637,12.06054351829593
Crystal Palace,Starts,22,19.0,18.863636363636363,14.119542197304837
Crystal Palace,Minutes,22,1743.0,1690.8636363636363,1183.0935757964833
Crystal Palace,Goals,22,1.0,2.1818181818181817,3.567530340063379
Crystal Palace,Assists,22,1.0,1.7272727272727273,2.2924683760984044
Crystal Palace,Yellow_Cards,22,2.0,3.5,3.446875742023838
Crystal Palace,Red_Cards,22,0.0,0.18181818181818182,0.3947710169758613
Crystal Palace,xG,22,1.1,2.759090909090909,3.920235548184159
Crystal Palace,xAG,22,1.3,2.1318181818181823,2.44528435655561
Crystal Palace,Progressive_Carries,22,12.0,22.727272727272727,24.6425528558916
Crystal Palace,Progressive_Passes,22,45.5,51.95454545454545,41.88132584512404
Crystal Palace,Progressive_Passes_Received,22,13.5,51.45454545454545,68.01171276767755
Crystal Palace,Goals_Per90,22,0.04,0.13636363636363635,0.1830572498153425
Crystal Palace,Assists_Per90,22,0.05,0.09818181818181819,0.14782990108120772
Crystal Palace,xG_Per90,22,0.09,0.15045454545454545,0.14878803308021377
Crystal Palace,xAG_Per90,22,0.11,0.11818181818181818,0.09027135619296828
Crystal Palace,GA90,1,1.34,1.34,0.0
Crystal Palace,Save_Pct,1,66.7,66.7,0.0
Crystal Palace,CS_Pct,1,28.9,28.9,0.0
Crystal Palace,PK_Save_Pct,1,50.0,50.0,0.0
Crystal Palace,SoT_Pct,22,36.8,34.2,23.81064187851026
Crystal Palace,SoT_Per90,22,0.34,0.5431818181818181,0.49936518142095615
Crystal Palace,Goals_Per_Shot,22,0.05,0.11136363636363635,0.21505913814677324
Crystal Palace,Avg_Shot_Distance,22,16.65,17.254545454545454,6.356828145330348
Crystal Palace,Passes_Completed,22,519.0,532.0454545454545,422.21484908501117
Crystal Palace,Pass_Completion_Pct,22,75.65,74.62272727272726,6.512546997778088
Crystal Palace,Progressive_Passing_Distance,22,2423.0,3589.3636363636365,3774.002164501544
Crystal Palace,Short_Pass_Pct,22,85.55000000000001,84.56363636363636,6.380442248782078
Crystal Palace,Medium_Pass_Pct,22,81.0,80.25454545454545,9.493492872826467
Crystal Palace,Long_Pass_Pct,22,47.5,51.39545454545455,16.297574381972638
Crystal Palace,Key_Passes,22,9.0,17.09090909090909,17.454455266722267
Crystal Palace,Passes_Into_Final_Third,22,27.5,39.45454545454545,33.55837454592374
Crystal Palace,Passes_Into_Penalty_Area,22,4.5,12.227272727272727,13.532788464923392
Crystal Palace,Crosses_Into_Penalty_Area,22,1.5,3.090909090909091,4.55557315310014
Crystal Palace,SCA,22,29.5,39.54545454545455,37.6888606414444
Crystal Palace,SCA90,22,2.29,2.4004545454545454,1.5934702390058628
Crystal Palace,GCA,22,3.0,4.045454545454546,3.8849805138602167
Crystal Palace,GCA90,22,0.175,0.26818181818181813,0.40822071951844363
Crystal Palace,Tackles,22,21.0,34.18181818181818,31.61319248974927
Crystal Palace,Tackles_Won,22,13.0,20.227272727272727,19.73136690213934
Crystal Palace,Challenges,22,24.0,28.90909090909091,23.474219071972577
Crystal Palace,Challenges_Lost,22,14.0,14.409090909090908,10.939918563765373
Crystal Palace,Blocks,22,19.0,22.0,19.444671200491875
Crystal Palace,Blocked_Shots,22,3.0,6.5,7.494442385305705
Crystal Palace,Blocked_Passes,22,12.5,15.5,13.869287755942727
Crystal Palace,Interceptions,22,11.0,15.045454545454545,15.57310646665093
Crystal Palace,Touches,22,904.5,914.0909090909091,674.8222982379393
Crystal Palace,Touches_Def_Pen,22,28.0,115.68181818181819,232.9924148292501
Crystal Palace,Touches_Def_3rd,22,198.5,344.72727272727275,392.71074800892785
Crystal Palace,Touches_Mid_3rd,22,380.5,377.54545454545456,290.5334547202582
Crystal Palace,Touches_Att_3rd,22,116.5,200.6818181818182,198.40012153501374
Crystal Palace,Touches_Att_Pen,22,17.5,35.81818181818182,39.19989840078715
Crystal Palace,Take_Ons_Attempted,22,11.5,22.59090909090909,31.436495459151402
Crystal Palace,Take_Ons_Success_Pct,21,37.5,40.352380952380955,23.197383883697295
Crystal Palace,Take_Ons_Tackled_Pct,21,47.8,50.438095238095244,25.68843078489763
Crystal Palace,Carries,22,457.5,459.90909090909093,340.12475429590313
Crystal Palace,Progressive_Carries_Distance,22,1063.0,1127.1818181818182,856.3781783859185
Crystal Palace,Carries_Into_Final_Third,22,10.0,15.954545454545455,15.462634755858188
Crystal Palace,Carries_Into_Penalty_Area,22,1.5,5.590909090909091,8.003922198695497
Crystal Palace,Miscontrols,22,16.0,22.181818181818183,22.156663758737437
Crystal Palace,Dispossessed,22,10.0,15.181818181818182,14.984551929797453
Crystal Palace,Passes_Received,22,559.5,526.9090909090909,381.46333645093216
Crystal Palace,Fouls_Committed,22,12.5,18.59090909090909,17.71375330857513
Crystal Palace,Fouls_Drawn,22,19.0,18.318181818181817,16.539667652664793
Crystal Palace,Offsides,22,1.0,3.3636363636363638,5.627698967695026
Crystal Palace,Crosses,22,9.5,27.227272727272727,34.38290247614332
Crystal Palace,Ball_Recoveries,22,62.0,76.13636363636364,58.94492623631256
Crystal Palace,Aerials_Won,22,15.0,22.90909090909091,23.241811852388324
Crystal Palace,Aerials_Lost,22,18.5,28.5,27.683156302292247
Crystal Palace,Aerials_Won_Pct,22,42.9,42.163636363636364,18.33603128515119
Everton,Age,22,25.5,26.727272727272727,4.9969687781391
Everton,Matches_Played,22,25.5,24.5,9.743129447388627
Everton,Starts,22,17.0,18.954545454545453,11.21426503430966
Everton,Minutes,22,1582.5,1700.2272727272727,960.5369000531089
Everton,Goals,22,1.0,1.7727272727272727,2.5058373409343195
Everton,Assists,22,1.0,1.2272727272727273,1.4778303975702638
Everton,Yellow_Cards,22,4.0,3.6363636363636362,2.3613042107609887
Everton,Red_Cards,22,0.0,0.09090909090909091,0.29424494316824984
Everton,xG,22,1.1,1.918181818181818,2.3400521694706202
Everton,xAG,22,1.2999999999999998,1.4863636363636359,1.3235218006175633
Everton,Progressive_Carries,22,15.0,22.045454545454547,22.239983883017615
Everton,Progressive_Passes,22,46.0,47.22727272727273,37.55622048302647
Everton,Progressive_Passes_Received,22,26.5,46.18181818181818,43.52080658789088
Everton,Goals_Per90,22,0.035,0.09863636363636362,0.13317712711328167
Everton,Assists_Per90,22,0.05,0.08227272727272728,0.11351239991765188
Everton,xG_Per90,22,0.045,0.11272727272727273,0.1267611859695162
Everton,xAG_Per90,22,0.07,0.0831818181818182,0.07624436676373846
Everton,GA90,1,1.16,1.16,0.0
Everton,Save_Pct,1,73.0,73.0,0.0
Everton,CS_Pct,1,31.6,31.6,0.0
Everton,PK_Save_Pct,1,100.0,100.0,0.0
Everton,SoT_Pct,21,35.7,32.95238095238095,22.234266775579066
Everton,SoT_Per90,22,0.265,0.38272727272727275,0.4091941187747288
Everton,Goals_Per_Shot,21,0.06,0.08523809523809524,0.10018078895771623
Everton,Avg_Shot_Distance,21,17.1,16.985714285714284,5.2208510526815175
Everton,Passes_Completed,22,449.0,517.2272727272727,363.7609015637792
Everton,Pass_Completion_Pct,22,75.05,75.18636363636364,7.957045123635224
Everton,Progressive_Passing_Distance,22,2325.0,3857.8636363636365,5348.636250711413
Everton,Short_Pass_Pct,22,87.1,85.66363636363636,7.670198697031783
Everton,Medium_Pass_Pct,22,83.0,80.64545454545456,11.84899944631562
Everton,Long_Pass_Pct,22,59.1,57.76818181818182,13.995794822991394
Everton,Key_Passes,22,12.5,13.5,10.857299497616909
Everton,Passes_Into_Final_Third,22,40.5,45.36363636363637,38.06328746724135
Everton,Passes_Into_Penalty_Area,22,8.0,11.863636363636363,10.973107623143543
Everton,Crosses_Into_Penalty_Area,22,2.0,4.181818181818182,5.989167710970354
Everton,SCA,22,29.5,32.36363636363637,21.424386315699426
Everton,SCA90,22,1.74,1.8918181818181823,1.1068128261068497
Everton,GCA,22,2.5,3.090909090909091,2.706413738635563
Everton,GCA90,22,0.12,0.19363636363636363,0.19399424278510494
Everton,Tackles,22,27.5,33.04545454545455,30.382446800629367
Everton,Tackles_Won,22,15.5,19.454545454545453,18.373706038605103
Everton,Challenges,22,24.0,29.545454545454547,24.572007443095686
Everton,Challenges_Lost,22,8.5,14.363636363636363,12.434764839890484
Everton,Blocks,22,14.5,17.772727272727273,14.523976295969621
Everton,Blocked_Shots,22,3.5,6.2727272727272725,9.452547241386808
Everton,Blocked_Passes,22,10.0,11.5,9.200155278192709
Everton,Interceptions,22,11.0,15.636363636363637,14.261321165490994
Everton,Touches,22,824.0,878.8181818181819,545.5508039162619
Everton,Touches_Def_Pen,22,34.0,111.54545454545455,238.59743487878478
Everton,Touches_Def_3rd,22,188.0,314.0,386.81864829228005
Everton,Touches_Mid_3rd,22,331.5,358.77272727272725,257.3537368826144
Everton,Touches_Att_3rd,22,199.5,215.5,155.25271257502962
Everton,Touches_Att_Pen,22,21.5,33.04545454545455,28.305270033834894
Everton,Take_Ons_Attempted,22,20.0,28.681818181818183,31.272057150778526
Everton,Take_Ons_Success_Pct,21,47.6,46.07142857142857,17.859063325301886
Everton,Take_Ons_Tackled_Pct,21,44.8,46.31904761904762,17.674999831615814
Everton,Carries,22,417.0,431.6363636363636,266.5128506603379
Everton,Progressive_Carries_Distance,22,874.0,1150.9545454545455,881.2771293911346
Everton,Carries_Into_Final_Third,22,13.0,16.454545454545453,12.40094955168957
Everton,Carries_Into_Penalty_Area,22,2.0,5.409090909090909,7.675930785247703
Everton,Miscontrols,22,15.0,23.636363636363637,22.274361632764837
Everton,Dispossessed,22,12.5,17.545454545454547,15.37384071580613
Everton,Passes_Received,22,495.5,512.1818181818181,295.66642020126676
Everton,Fouls_Committed,22,15.0,19.40909090909091,14.48696981332861
Everton,Fouls_Drawn,22,16.0,17.318181818181817,14.065785450742535
Everton,Offsides,22,1.0,3.590909090909091,6.478235289608774
Everton,Crosses,22,9.0,30.90909090909091,40.28459364134737
Everton,Ball_Recoveries,22,61.0,68.9090909090909,49.93129478727945
Everton,Aerials_Won,22,12.5,27.818181818181817,31.767962843145344
Everton,Aerials_Lost,22,18.0,25.318181818181817,25.5144895596439
Everton,Aerials_Won_Pct,22,49.85,48.79090909090908,19.842040723841386
Fulham,Age,23,27.0,27.08695652173913,3.895370719646368
Fulham,Matches_Played,23,29.0,25.695652173913043,10.381078865848787
Fulham,Starts,23,18.0,18.17391304347826,12.604660660078528
Fulham,Minutes,23,1772.0,1632.3478260869565,1057.4455330351386
Fulham,Goals,23,0.0,2.3043478260869565,3.495903870748992
Fulham,Assists,23,1.0,1.9130434782608696,2.62701080522159
Fulham,Yellow_Cards,23,3.0,3.4782608695652173,3.0876523181771396
Fulham,Red_Cards,23,0.0,0.08695652173913043,0.28810406552003043
Fulham,xG,23,1.0,2.1695652173913045,2.7870536385562663
Fulham,xAG,23,1.0,1.6347826086956523,1.8939157837790546
Fulham,Progressive_Carries,23,22.0,34.04347826086956,38.032854530200794
Fulham,Progressive_Passes,23,62.0,67.6086956521739,52.924250439519504
Fulham,Progressive_Passes_Received,23,33.0,66.73913043478261,75.77071717377147
Fulham,Goals_Per90,23,0.0,0.15130434782608695,0.22287999926226273
Fulham,Assists_Per90,23,0.08,0.09391304347826088,0.10907625066208511
Fulham,xG_Per90,23,0.11,0.14695652173913046,0.14236428250374572
Fulham,xAG_Per90,23,0.09,0.1073913043478261,0.08603473882441313
Fulham,GA90,1,1.42,1.42,0.0
Fulham,Save_Pct,1,67.9,67.9,0.0
Fulham,CS_Pct,1,13.2,13.2,0.0
Fulham,PK_Save_Pct,1,25.0,25.0,0.0
Fulham,SoT_Pct,22,31.549999999999997,29.422727272727272,18.620928620344976
Fulham,SoT_Per90,23,0.16,0.5182608695652174,0.578089739604132
Fulham,Goals_Per_Shot,22,0.025,0.06636363636363636,0.08510752048608891
Fulham,Avg_Shot_Distance,22,15.350000000000001,15.950000000000001,4.158840268747091
Fulham,Passes_Completed,23,663.0,703.7391304347826,547.3085565990013
Fulham,Pass_Completion_Pct,23,81.8,80.7,7.736806952366191
Fulham,Progressive_Passing_Distance,23,2429.0,4242.695652173913,4699.501689587395
Fulham,Short_Pass_Pct,23,91.1,89.0304347826087,6.402303192290093
Fulham,Medium_Pass_Pct,23,85.2,84.83478260869565,8.300580959714488
Fulham,Long_Pass_Pct,23,56.5,59.456521739130444,14.053948849375736
Fulham,Key_Passes,23,11.0,17.26086956521739,17.56084847635461
Fulham,Passes_Into_Final_Third,23,43.0,58.52173913043478,52.54078032193607
Fulham,Passes_Into_Penalty_Area,23,7.0,14.782608695652174,20.171889805864023
Fulham,Crosses_Into_Penalty_Area,23,2.0,4.695652173913044,7.789472981406588
Fulham,SCA,23,33.0,40.73913043478261,33.451752761938344
Fulham,SCA90,23,2.27,2.688695652173913,1.817549059855122
Fulham,GCA,23,3.0,4.304347826086956,4.3320662990047065
Fulham,GCA90,23,0.19,0.27260869565217394,0.30566198489811863
Fulham,Tackles,23,26.0,29.52173913043478,23.719707121481367
Fulham,Tackles_Won,23,13.0,17.869565217391305,15.175651394813896
Fulham,Challenges,23,20.0,24.52173913043478,21.637235509054946
Fulham,Challenges_Lost,23,9.0,11.956521739130435,11.91056925923574
Fulham,Blocks,23,15.0,16.52173913043478,12.73102711423549
Fulham,Blocked_Shots,23,2.0,4.913043478260869,6.734666378173195
Fulham,Blocked_Passes,23,11.0,11.608695652173912,8.942946079731234
Fulham,Interceptions,23,8.0,13.08695652173913,14.905499422812987
Fulham,Touches,23,999.0,1038.8695652173913,745.3699084315498
Fulham,Touches_Def_Pen,23,33.0,114.82608695652173,252.10561498451273
Fulham,Touches_Def_3rd,23,166.0,351.8695652173913,426.7867579469791
Fulham,Touches_Mid_3rd,23,381.0,425.0869565217391,346.9461463375807
Fulham,Touches_Att_3rd,23,217.0,272.4782608695652,239.8277543960584
Fulham,Touches_Att_Pen,23,32.0,41.08695652173913,40.19148829323562
Fulham,Take_Ons_Attempted,23,20.0,27.47826086956522,28.74949733191773
Fulham,Take_Ons_Success_Pct,22,45.6,44.5,18.286555040195385
Fulham,Take_Ons_Tackled_Pct,22,41.35,37.477272727272734,14.864336732377483
Fulham,Carries,23,547.0,608.7391304347826,452.35667920059643
Fulham,Progressive_Carries_Distance,23,1216.0,1667.0434782608695,1414.0437976456312
Fulham,Carries_Into_Final_Third,23,18.0,23.652173913043477,23.91577778115256
Fulham,Carries_Into_Penalty_Area,23,4.0,9.130434782608695,11.169375126275526
Fulham,Miscontrols,23,17.0,22.347826086956523,20.222868908180917
Fulham,Dispossessed,23,8.0,12.217391304347826,12.328667707048886
Fulham,Passes_Received,23,665.0,696.6086956521739,499.60873228506927
Fulham,Fouls_Committed,23,18.0,18.695652173913043,15.38427409168412
Fulham,Fouls_Drawn,23,16.0,15.521739130434783,11.793178171442982
Fulham,Offsides,23,1.0,1.8695652173913044,3.4019292364251594
Fulham,Crosses,23,16.0,38.82608695652174,52.29692514332597
Fulham,Ball_Recoveries,23,57.0,69.95652173913044,49.30653493556182
Fulham,Aerials_Won,23,13.0,23.17391304347826,25.277823866912282
Fulham,Aerials_Lost,23,22.0,23.08695652173913,22.32999011414971
Fulham,Aerials_Won_Pct,23,47.9,44.43043478260869,19.85951649101551
Ipswich Town,Age,30,25.5,25.533333333333335,3.1043166090454437
Ipswich Town,Matches_Played,30,18.5,19.766666666666666,9.978194617068358
Ipswich Town,Starts,30,12.0,13.933333333333334,10.42521258638232
Ipswich Town,Minutes,30,1081.0,1245.7666666666667,868.0861900372182
Ipswich Town,Goals,30,0.0,1.1666666666666667,2.3205726601992813
Ipswich Town,Assists,30,0.5,0.8666666666666667,1.0742546199601597
Ipswich Town,Yellow_Cards,30,2.0,3.1,2.844838035508501
Ipswich Town,Red_Cards,30,0.0,0.16666666666666666,0.3790490217894517
Ipswich Town,xG,30,0.7,1.166666666666667,1.7817723321676544
Ipswich Town,xAG,30,0.4,0.8066666666666666,1.1227838964649073
Ipswich Town,Progressive_Carries,30,10.5,17.1,21.627488894045673
Ipswich Town,Progressive_Passes,30,23.0,31.1,29.766157594339152
Ipswich Town,Progressive_Passes_Received,30,15.0,30.633333333333333,40.13639103179895
Ipswich Town,Goals_Per90,30,0.0,0.08566666666666668,0.13808251739157787
Ipswich Town,Assists_Per90,30,0.015,0.06266666666666668,0.09066548342703232
Ipswich Town,xG_Per90,30,0.045,0.09233333333333332,0.11306645386013373
Ipswich Town,xAG_Per90,30,0.04,0.05633333333333334,0.05720401079098137
Ipswich Town,GA90,3,2.31,2.2833333333333337,0.44060564378288813
Ipswich Town,Save_Pct,3,59.2,61.86666666666667,7.181457605064123
Ipswich Town,CS_Pct,3,5.6,6.633333333333333,7.205784713224046
Ipswich Town,PK_Save_Pct,3,0.0,0.0,0.0
Ipswich Town,SoT_Pct,24,20.55,27.8625,24.241588635343547
Ipswich Town,SoT_Per90,30,0.11,0.298,0.3982236418967578
Ipswich Town,Goals_Per_Shot,24,0.06,0.06541666666666666,0.06978097203372144
Ipswich Town,Avg_Shot_Distance,24,16.2,16.537499999999998,5.205666853660955
Ipswich Town,Passes_Completed,30,266.5,383.76666666666665,348.5584780832022
Ipswich Town,Pass_Completion_Pct,30,76.3,75.43666666666668,8.018490843188562
Ipswich Town,Progressive_Passing_Distance,30,1457.5,2596.3,2753.0545687691497
Ipswich Town,Short_Pass_Pct,30,87.94999999999999,87.27,7.290198899892926
Ipswich Town,Medium_Pass_Pct,30,83.3,81.86666666666669,10.740523757001455
Ipswich Town,Long_Pass_Pct,28,49.15,47.96071428571428,13.769836581125407
Ipswich Town,Key_Passes,30,5.0,9.433333333333334,12.810780302308792
Ipswich Town,Passes_Into_Final_Third,30,19.5,28.833333333333332,32.372916877019854
Ipswich Town,Passes_Into_Penalty_Area,30,4.0,5.7,7.017957262475388
Ipswich Town,Crosses_Into_Penalty_Area,30,0.5,1.8,3.5467323475034855
Ipswich Town,SCA,30,16.5,21.866666666666667,23.80485799932056
Ipswich Town,SCA90,30,1.29,1.551,1.2370469564304312
Ipswich Town,GCA,30,1.5,1.9333333333333333,2.0499509385774854
Ipswich Town,GCA90,30,0.10500000000000001,0.12966666666666665,0.13548083802244643
Ipswich Town,Tackles,30,13.5,19.6,17.69394987189026
Ipswich Town,Tackles_Won,30,8.5,11.333333333333334,10.306788299827996
Ipswich Town,Challenges,30,13.0,20.033333333333335,17.668369035307588
Ipswich Town,Challenges_Lost,30,7.5,10.666666666666666,10.069870845774275
Ipswich Town,Blocks,30,8.5,14.466666666666667,14.658723031681177
Ipswich Town,Blocked_Shots,30,2.0,6.133333333333334,10.247735942832591
Ipswich Town,Blocked_Passes,30,7.0,8.333333333333334,7.796256101193848
Ipswich Town,Interceptions,30,6.5,10.1,10.008100167640071
Ipswich Town,Touches,30,502.0,635.5333333333333,519.7121042119066
Ipswich Town,Touches_Def_Pen,30,28.5,100.23333333333333,142.84683944781517
Ipswich Town,Touches_Def_3rd,30,143.0,258.46666666666664,276.4089590510375
Ipswich Town,Touches_Mid_3rd,30,192.5,250.06666666666666,238.92271630762968
Ipswich Town,Touches_Att_3rd,30,111.0,133.96666666666667,138.7869822309773
Ipswich Town,Touches_Att_Pen,30,13.5,20.066666666666666,23.671506709228662
Ipswich Town,Take_Ons_Attempted,30,9.0,21.4,30.938871878325624
Ipswich Town,Take_Ons_Success_Pct,22,43.6,43.00909090909091,11.743241585853667
Ipswich Town,Take_Ons_Tackled_Pct,22,48.5,45.72272727272727,10.37464545891899
Ipswich Town,Carries,30,235.0,312.46666666666664,248.36371178844408
Ipswich Town,Progressive_Carries_Distance,30,723.0,871.0,723.4441569850862
Ipswich Town,Carries_Into_Final_Third,30,7.0,11.0,12.120088767172373
Ipswich Town,Carries_Into_Penalty_Area,30,1.5,5.0,8.634334029786608
Ipswich Town,Miscontrols,30,11.5,17.933333333333334,22.46673147096626
Ipswich Town,Dispossessed,30,5.5,11.566666666666666,15.082950715919303
Ipswich Town,Passes_Received,30,278.0,379.8333333333333,318.6284273454641
Ipswich Town,Fouls_Committed,30,9.0,14.333333333333334,15.777184166697335
Ipswich Town,Fouls_Drawn,30,9.0,13.466666666666667,13.027115840677736
Ipswich Town,Offsides,30,0.5,1.7,3.0642544235774207
Ipswich Town,Crosses,30,8.5,16.833333333333332,32.03563030744677
Ipswich Town,Ball_Recoveries,30,42.5,47.833333333333336,39.351714972341014
Ipswich Town,Aerials_Won,30,7.5,18.4,25.68992825589638
Ipswich Town,Aerials_Lost,30,16.0,17.766666666666666,19.5160116992094
Ipswich Town,Aerials_Won_Pct,30,50.7,52.35,26.484592137498645
Leicester City,Age,27,25.0,25.555555555555557,4.798504040390195
Leicester City,Matches_Played,27,23.0,21.296296296296298,10.384214406102604
Leicester City,Starts,27,14.0,15.481481481481481,10.746628703459912
Leicester City,Minutes,27,1391.0,1391.2222222222222,890.90974822772
Leicester City,Goals,27,0.0,1.2222222222222223,2.1543039806456377
Leicester City,Assists,27,0.0,0.9259259259259259,1.3846945213219115
Leicester City,Yellow_Cards,27,3.0,3.2222222222222223,2.70801280154532
Leicester City,Red_Cards,27,0.0,0.0,0.0
Leicester City,xG,27,0.4,1.2185185185185188,2.2260757187061504
Leicester City,xAG,27,0.4,0.9333333333333333,1.1938947254195469
Leicester City,Progressive_Carries,27,14.0,21.333333333333332,23.219686607571735
Leicester City,Progressive_Passes,27,32.0,40.03703703703704,36.88076576199148
Leicester City,Progressive_Passes_Received,27,19.0,39.55555555555556,42.3350494301874
Leicester City,Goals_Per90,27,0.0,0.06407407407407407,0.09712241519218687
Leicester City,Assists_Per90,27,0.0,0.05555555555555555,0.08491322871176442
Leicester City,xG_Per90,27,0.05,0.06925925925925926,0.0827380447290365
Leicester City,xAG_Per90,27,0.03,0.06481481481481481,0.08001780428660238
Leicester City,GA90,3,2.19,2.5966666666666667,1.250613182936008
Leicester City,Save_Pct,3,63.6,56.03333333333333,13.8925639582236
Leicester City,CS_Pct,3,3.7,7.8999999999999995,10.640958603434186
Leicester City,PK_Save_Pct,1,25.0,25.0,0.0
Leicester City,SoT_Pct,23,33.3,34.39130434782609,22.84765579866064
Leicester City,SoT_Per90,27,0.23,0.2974074074074074,0.29306854793575815
Leicester City,Goals_Per_Shot,23,0.07,0.07956521739130436,0.11561999909065611
Leicester City,Avg_Shot_Distance,23,17.0,17.682608695652174,5.861790928152887
Leicester City,Passes_Completed,27,437.0,516.0370370370371,402.5005954588506
Leicester City,Pass_Completion_Pct,27,77.4,77.34074074074076,9.117702952087608
Leicester City,Progressive_Passing_Distance,27,1757.0,3110.4444444444443,3056.6928248747904
Leicester City,Short_Pass_Pct,27,88.3,88.69259259259259,6.876264970390536
Leicester City,Medium_Pass_Pct,27,83.3,84.34074074074073,8.625867147457354
Leicester City,Long_Pass_Pct,27,53.4,52.99629629629629,20.63681328786164
Leicester City,Key_Passes,27,6.0,9.296296296296296,10.140606926210523
Leicester City,Passes_Into_Final_Third,27,25.0,35.25925925925926,32.824231893986486
Leicester City,Passes_Into_Penalty_Area,27,5.0,8.0,8.89252062561134
Leicester City,Crosses_Into_Penalty_Area,27,1.0,2.4814814814814814,4.003559669655247
Leicester City,SCA,27,16.0,21.59259259259259,20.48124706851322
Leicester City,SCA90,27,1.3,1.3474074074074078,0.962119425629578
Leicester City,GCA,27,1.0,2.074074074074074,2.644674269981465
Leicester City,GCA90,27,0.08,0.12111111111111111,0.144789856564963
Leicester City,Tackles,27,22.0,26.85185185185185,23.420411386559152
Leicester City,Tackles_Won,27,13.0,15.851851851851851,14.359943495988318
Leicester City,Challenges,27,18.0,25.666666666666668,23.151673805580447
Leicester City,Challenges_Lost,27,10.0,13.25925925925926,12.442460159261705
Leicester City,Blocks,27,19.0,18.703703703703702,14.978997642378157
Leicester City,Blocked_Shots,27,4.0,7.333333333333333,8.660254037844387
Leicester City,Blocked_Passes,27,9.0,11.37037037037037,9.30735089199825
Leicester City,Interceptions,27,9.0,12.11111111111111,12.644041872431256
Leicester City,Touches,27,798.0,804.2962962962963,565.1029051839084
Leicester City,Touches_Def_Pen,27,30.0,106.66666666666667,171.36196508246246
Leicester City,Touches_Def_3rd,27,141.0,298.6296296296296,302.2841439832789
Leicester City,Touches_Mid_3rd,27,327.0,364.037037037037,298.8762905234155
Leicester City,Touches_Att_3rd,27,109.0,149.40740740740742,140.29262255378913
Leicester City,Touches_Att_Pen,27,16.0,23.185185185185187,25.543382459345267
Leicester City,Take_Ons_Attempted,27,12.0,23.51851851851852,27.583956276695407
Leicester City,Take_Ons_Success_Pct,25,42.0,44.224000000000004,27.491821208012635
